,Urban_DBT_C_2.6,Urban_DBT_C_13.9,Rural_DBT_C
2002-07-01 19:50:00,24.79,24.37,22.9
2002-07-01 20:00:00,24.6,24.2,22.6
2002-07-01 20:10:00,24.4,24.12,22.6
2002-07-01 20:20:00,24.51,24.12,22.2
2002-07-01 20:30:00,24.43,24.01,21.7
2002-07-01 20:40:00,24.28,23.86,21.4
2002-07-01 20:50:00,24.28,23.91,21.0
2002-07-01 21:00:00,24.26,24.06,20.9
2002-07-01 21:10:00,24.24,24.01,20.7
2002-07-01 21:20:00,24.14,23.96,20.8
2002-07-01 21:30:00,24.13,23.86,20.5
2002-07-01 21:40:00,24.18,23.72,20.4
2002-07-01 21:50:00,23.69,23.22,20.1
2002-07-01 22:00:00,23.63,23.12,19.4
2002-07-01 22:10:00,23.44,23.01,19.1
2002-07-01 22:20:00,23.33,22.84,19.0
2002-07-01 22:30:00,23.38,22.85,18.9
2002-07-01 22:40:00,23.35,22.95,19.1
2002-07-01 22:50:00,22.93,22.55,19.4
2002-07-01 23:00:00,22.9,22.54,19.4
2002-07-01 23:10:00,22.26,21.87,19.2
2002-07-01 23:20:00,21.28,20.86,19.3
2002-07-01 23:30:00,20.89,20.48,19.7
2002-07-01 23:40:00,20.4,20.02,19.5
2002-07-01 23:50:00,20.1,19.64,18.8
2002-07-02 00:00:00,19.64,19.18,18.2
2002-07-02 00:10:00,19.54,19.12,18.0
2002-07-02 00:20:00,19.25,18.85,17.8
2002-07-02 00:30:00,19.24,18.85,17.2
2002-07-02 00:40:00,19.2,18.75,16.9
2002-07-02 00:50:00,19.09,18.63,16.6
2002-07-02 01:00:00,19.07,18.48,16.3
2002-07-02 01:10:00,18.96,18.55,16.1
2002-07-02 01:20:00,18.56,18.3,15.9
2002-07-02 01:30:00,17.75,17.69,15.6
2002-07-02 01:40:00,17.62,17.5,15.4
2002-07-02 01:50:00,17.67,17.48,15.3
2002-07-02 02:00:00,17.81,17.56,15.3
2002-07-02 02:10:00,17.78,17.65,15.3
2002-07-02 02:20:00,17.63,17.47,15.4
2002-07-02 02:30:00,17.32,17.05,15.4
2002-07-02 02:40:00,17.35,17.12,15.2
2002-07-02 02:50:00,17.44,17.11,15.1
2002-07-02 03:00:00,17.31,17.02,15.2
2002-07-02 03:10:00,17.39,17.12,15.2
2002-07-02 03:20:00,17.17,16.92,15.2
2002-07-02 03:30:00,17.16,17.06,15.3
2002-07-02 03:40:00,17.05,16.8,15.1
2002-07-02 03:50:00,17.28,17.03,14.8
2002-07-02 04:00:00,17.53,17.08,14.8
2002-07-02 04:10:00,17.95,17.48,14.7
2002-07-02 04:20:00,18.16,17.82,14.7
2002-07-02 04:30:00,18.25,17.9,14.9
2002-07-02 04:40:00,18.25,17.86,15.1
2002-07-02 04:50:00,18.05,17.58,15.3
2002-07-02 05:00:00,18.3,17.76,15.3
2002-07-02 05:10:00,18.23,17.66,15.4
2002-07-02 05:20:00,18.19,17.81,15.5
2002-07-02 05:30:00,18.33,17.98,15.4
2002-07-02 05:40:00,18.39,18.13,15.3
2002-07-02 05:50:00,18.45,18.06,15.5
2002-07-02 06:00:00,18.53,18.13,15.7
2002-07-02 06:10:00,18.54,18.18,15.6
2002-07-02 06:20:00,18.37,18.03,15.6
2002-07-02 06:30:00,18.27,17.98,15.7
2002-07-02 06:40:00,18.3,17.93,15.8
2002-07-02 06:50:00,18.27,17.89,16.0
2002-07-02 07:00:00,18.14,17.73,16.0
2002-07-02 07:10:00,18.11,17.69,16.3
2002-07-02 07:20:00,17.9,17.54,16.6
2002-07-02 07:30:00,17.7,17.34,16.8
2002-07-02 07:40:00,17.7,17.34,16.7
2002-07-02 07:50:00,17.78,17.42,16.7
2002-07-02 08:00:00,17.8,17.59,17.0
2002-07-02 08:10:00,17.74,17.5,17.2
2002-07-02 08:20:00,17.89,17.75,17.3
2002-07-02 08:30:00,18.18,17.83,17.7
2002-07-02 08:40:00,18.26,17.92,17.8
2002-07-02 08:50:00,18.48,18.13,17.8
2002-07-02 09:00:00,18.27,17.91,17.9
2002-07-02 09:10:00,18.31,17.95,17.7
2002-07-02 09:20:00,18.56,18.13,17.5
2002-07-02 09:30:00,18.34,18.03,17.5
2002-07-02 09:40:00,18.25,17.95,17.5
2002-07-02 09:50:00,18.21,17.8,17.3
2002-07-02 10:00:00,18.07,17.61,17.5
2002-07-02 10:10:00,17.95,17.56,17.5
2002-07-02 10:20:00,17.58,17.05,17.4
2002-07-02 10:30:00,16.85,16.55,17.2
2002-07-02 10:40:00,16.49,16.19,16.8
2002-07-02 10:50:00,16.62,16.19,16.1
2002-07-02 11:00:00,16.5,16.16,15.7
2002-07-02 11:10:00,16.57,16.14,15.7
2002-07-02 11:20:00,16.67,16.35,15.7
2002-07-02 11:30:00,16.81,16.46,16.2
2002-07-02 11:40:00,17.07,16.76,16.5
2002-07-02 11:50:00,17.25,16.96,16.4
2002-07-02 12:00:00,17.45,17.05,16.3
2002-07-02 12:10:00,17.55,17.14,16.5
2002-07-02 12:20:00,17.69,17.38,16.7
2002-07-02 12:30:00,17.86,17.52,17.1
2002-07-02 12:40:00,18.13,17.68,17.2
2002-07-02 12:50:00,18.2,17.68,17.1
2002-07-02 13:00:00,18.24,17.74,17.1
2002-07-02 13:10:00,18.32,17.81,17.1
2002-07-02 13:20:00,18.49,17.93,17.0
2002-07-02 13:30:00,18.44,18.01,17.1
2002-07-02 13:40:00,18.3,17.98,17.1
2002-07-02 13:50:00,17.84,17.57,17.1
2002-07-02 14:00:00,18.05,17.68,17.1
2002-07-02 14:10:00,18.34,17.96,17.1
2002-07-02 14:20:00,18.51,18.13,17.5
2002-07-02 14:30:00,18.95,18.4,17.7
2002-07-02 14:40:00,18.66,18.28,17.4
2002-07-02 14:50:00,18.65,18.23,17.3
2002-07-02 15:00:00,18.87,18.46,17.4
2002-07-02 15:10:00,18.99,18.56,17.6
2002-07-02 15:20:00,18.94,18.55,17.7
2002-07-02 15:30:00,19.02,18.6,17.7
2002-07-02 15:40:00,18.99,18.59,17.6
2002-07-02 15:50:00,19.04,18.56,17.7
2002-07-02 16:00:00,19.04,18.61,17.9
2002-07-02 16:10:00,18.95,18.5,18.0
2002-07-02 16:20:00,19.49,18.91,18.1
2002-07-02 16:30:00,19.36,18.74,17.9
2002-07-02 16:40:00,19.44,18.77,17.8
2002-07-02 16:50:00,19.19,18.71,17.8
2002-07-02 17:00:00,19.32,18.74,17.9
2002-07-02 17:10:00,19.15,18.7,17.9
2002-07-02 17:20:00,19.22,18.73,17.9
2002-07-02 17:30:00,19.39,19.05,17.9
2002-07-02 17:40:00,19.34,18.91,18.0
2002-07-02 17:50:00,19.32,18.81,18.0
2002-07-02 18:00:00,19.26,18.84,18.1
2002-07-02 18:10:00,19.33,19.05,18.1
2002-07-02 18:20:00,19.22,18.92,18.0
2002-07-02 18:30:00,19.3,18.89,18.0
2002-07-02 18:40:00,18.99,18.73,17.9
2002-07-02 18:50:00,18.92,18.57,17.7
2002-07-02 19:00:00,18.93,18.63,17.8
2002-07-02 19:10:00,18.95,18.6,17.7
2002-07-02 19:20:00,18.91,18.55,17.6
2002-07-02 19:30:00,18.76,18.47,17.6
2002-07-02 19:40:00,18.9,18.57,17.5
2002-07-02 19:50:00,18.76,18.36,17.4
2002-07-02 20:00:00,18.77,18.56,17.5
2002-07-02 20:10:00,18.9,18.62,17.5
2002-07-02 20:20:00,18.72,18.42,17.2
2002-07-02 20:30:00,18.73,18.45,17.1
2002-07-02 20:40:00,18.72,18.39,16.9
2002-07-02 20:50:00,18.93,18.46,16.8
2002-07-02 21:00:00,18.88,18.49,16.5
2002-07-02 21:10:00,19.07,18.55,16.2
2002-07-02 21:20:00,18.93,18.53,16.1
2002-07-02 21:30:00,18.97,18.58,16.1
2002-07-02 21:40:00,19.03,18.54,15.8
2002-07-02 21:50:00,18.97,18.47,15.7
2002-07-02 22:00:00,19.14,18.62,15.7
2002-07-02 22:10:00,18.83,18.42,15.9
2002-07-02 22:20:00,18.82,18.42,15.7
2002-07-02 22:30:00,18.98,18.59,15.7
2002-07-02 22:40:00,18.96,18.5,15.6
2002-07-02 22:50:00,18.92,18.5,15.8
2002-07-02 23:00:00,18.79,18.48,15.8
2002-07-02 23:10:00,18.03,17.57,15.9
2002-07-02 23:20:00,18.05,17.53,15.8
2002-07-02 23:30:00,17.91,17.5,15.8
2002-07-02 23:40:00,17.51,17.07,15.6
2002-07-02 23:50:00,17.68,17.23,15.4
2002-07-03 00:00:00,17.62,17.26,15.3
2002-07-03 00:10:00,17.61,17.17,15.3
2002-07-03 00:20:00,17.29,16.73,15.6
2002-07-03 00:30:00,17.03,16.56,15.7
2002-07-03 00:40:00,17.08,16.61,15.5
2002-07-03 00:50:00,17.22,16.74,15.4
2002-07-03 01:00:00,17.38,16.93,15.4
2002-07-03 01:10:00,17.14,16.67,15.3
2002-07-03 01:20:00,17.02,16.63,15.3
2002-07-03 01:30:00,16.88,16.5,15.2
2002-07-03 01:40:00,16.91,16.47,15.0
2002-07-03 01:50:00,16.94,16.55,15.1
2002-07-03 02:00:00,17.1,16.68,14.9
2002-07-03 02:10:00,16.69,16.35,14.8
2002-07-03 02:20:00,16.6,16.2,14.8
2002-07-03 02:30:00,16.57,16.12,14.7
2002-07-03 02:40:00,16.42,16.06,14.8
2002-07-03 02:50:00,16.26,15.88,14.6
2002-07-03 03:00:00,16.02,15.69,14.4
2002-07-03 03:10:00,15.84,15.42,14.2
2002-07-03 03:20:00,15.82,15.37,14.1
2002-07-03 03:30:00,15.66,15.23,14.0
2002-07-03 03:40:00,15.48,15.08,14.0
2002-07-03 03:50:00,15.53,15.14,14.0
2002-07-03 04:00:00,15.44,15.03,13.9
2002-07-03 04:10:00,15.44,15.01,13.4
2002-07-03 04:20:00,15.5,15.08,13.4
2002-07-03 04:30:00,15.57,15.14,13.5
2002-07-03 04:40:00,15.52,15.11,13.1
2002-07-03 04:50:00,15.62,15.26,12.6
2002-07-03 05:00:00,15.57,15.23,12.4
2002-07-03 05:10:00,15.9,15.41,12.3
2002-07-03 05:20:00,15.94,15.4,12.4
2002-07-03 05:30:00,15.98,15.51,12.5
2002-07-03 05:40:00,15.69,15.29,12.8
2002-07-03 05:50:00,15.29,14.96,13.4
2002-07-03 06:00:00,15.51,15.03,14.1
2002-07-03 06:10:00,16.15,15.73,14.8
2002-07-03 06:20:00,16.47,15.92,15.3
2002-07-03 06:30:00,16.34,15.89,15.4
2002-07-03 06:40:00,16.53,15.99,15.5
2002-07-03 06:50:00,16.6,16.13,15.6
2002-07-03 07:00:00,16.8,16.42,16.0
2002-07-03 07:10:00,17.61,16.95,16.5
2002-07-03 07:20:00,18.07,17.39,16.5
2002-07-03 07:30:00,18.16,17.61,16.9
2002-07-03 07:40:00,18.46,17.98,17.2
2002-07-03 07:50:00,19.02,18.18,17.4
2002-07-03 08:00:00,19.17,18.44,17.9
2002-07-03 08:10:00,19.27,18.72,18.2
2002-07-03 08:20:00,19.59,19.04,19.0
2002-07-03 08:30:00,19.98,19.41,19.3
2002-07-03 08:40:00,20.56,19.85,19.6
2002-07-03 08:50:00,20.84,19.82,20.1
2002-07-03 09:00:00,21.0,19.94,20.4
2002-07-03 09:10:00,21.59,20.58,20.4
2002-07-03 09:20:00,21.71,20.65,20.8
2002-07-03 09:30:00,21.67,20.92,21.1
2002-07-03 09:40:00,22.55,21.56,21.9
2002-07-03 09:50:00,22.55,21.41,22.2
2002-07-03 10:00:00,22.67,21.65,22.4
2002-07-03 10:10:00,22.28,21.65,22.6
2002-07-03 10:20:00,23.74,22.61,22.9
2002-07-03 10:30:00,23.31,22.6,23.4
2002-07-03 10:40:00,23.48,22.68,23.1
2002-07-03 10:50:00,23.74,23.04,22.5
2002-07-03 11:00:00,24.07,23.25,22.5
2002-07-03 11:10:00,23.96,22.99,22.8
2002-07-03 11:20:00,24.48,23.77,23.6
2002-07-03 11:30:00,23.86,23.41,24.0
2002-07-03 11:40:00,23.32,23.07,24.4
2002-07-03 11:50:00,23.55,23.12,24.2
2002-07-03 12:00:00,23.16,22.84,23.7
2002-07-03 12:10:00,23.15,22.9,22.8
2002-07-03 12:20:00,23.14,22.81,22.3
2002-07-03 12:30:00,22.87,22.44,22.0
2002-07-03 12:40:00,22.52,22.16,21.5
2002-07-03 12:50:00,22.28,22.05,21.2
2002-07-03 13:00:00,22.38,22.18,21.4
2002-07-03 13:10:00,22.59,22.36,21.6
2002-07-03 13:20:00,22.67,22.34,22.1
2002-07-03 13:30:00,22.71,22.41,21.9
2002-07-03 13:40:00,22.41,22.19,21.7
2002-07-03 13:50:00,22.72,22.23,22.0
2002-07-03 14:00:00,22.62,22.43,22.5
2002-07-03 14:10:00,22.81,22.39,22.3
2002-07-03 14:20:00,23.32,22.84,22.2
2002-07-03 14:30:00,23.13,22.68,22.3
2002-07-03 14:40:00,22.9,22.63,22.0
2002-07-03 14:50:00,22.82,22.5,21.6
2002-07-03 15:00:00,22.28,22.04,21.5
2002-07-03 15:10:00,22.13,21.8,21.3
2002-07-03 15:20:00,22.04,21.81,21.2
2002-07-03 15:30:00,22.32,22.05,21.1
2002-07-03 15:40:00,22.51,22.19,21.3
2002-07-03 15:50:00,22.61,22.26,21.4
2002-07-03 16:00:00,22.66,22.27,21.7
2002-07-03 16:10:00,22.96,22.59,21.7
2002-07-03 16:20:00,22.9,22.54,21.8
2002-07-03 16:30:00,22.54,22.18,22.1
2002-07-03 16:40:00,22.47,22.08,21.9
2002-07-03 16:50:00,22.11,21.74,21.6
2002-07-03 17:00:00,21.56,21.1,21.2
2002-07-03 17:10:00,21.14,20.69,20.8
2002-07-03 17:20:00,20.97,20.6,20.3
2002-07-03 17:30:00,21.14,20.68,19.9
2002-07-03 17:40:00,21.23,20.75,19.7
2002-07-03 17:50:00,21.54,21.0,19.8
2002-07-03 18:00:00,21.75,21.21,19.9
2002-07-03 18:10:00,21.66,21.17,20.1
2002-07-03 18:20:00,21.44,20.99,20.5
2002-07-03 18:30:00,21.87,21.42,21.1
2002-07-03 18:40:00,21.89,21.38,20.7
2002-07-03 18:50:00,21.77,21.3,20.9
2002-07-03 19:00:00,21.89,21.41,20.9
2002-07-03 19:10:00,21.93,21.47,20.7
2002-07-03 19:20:00,21.87,21.45,20.6
2002-07-03 19:30:00,21.86,21.42,20.5
2002-07-03 19:40:00,21.71,21.42,20.5
2002-07-03 19:50:00,21.79,21.45,20.5
2002-07-03 20:00:00,21.96,21.51,20.3
2002-07-03 20:10:00,21.79,21.44,20.3
2002-07-03 20:20:00,21.71,21.42,20.2
2002-07-03 20:30:00,21.93,21.52,20.2
2002-07-03 20:40:00,21.78,21.37,19.9
2002-07-03 20:50:00,21.52,21.14,19.8
2002-07-03 21:00:00,21.33,21.06,19.6
2002-07-03 21:10:00,21.31,20.92,19.5
2002-07-03 21:20:00,21.2,20.82,19.5
2002-07-03 21:30:00,21.14,20.74,19.4
2002-07-03 21:40:00,17.88,17.51,19.0
2002-07-03 21:50:00,16.67,16.34,16.4
2002-07-03 22:00:00,16.15,15.77,15.4
2002-07-03 22:10:00,15.94,15.4,14.7
2002-07-03 22:20:00,16.01,15.51,14.4
2002-07-03 22:30:00,16.1,15.51,14.5
2002-07-03 22:40:00,16.3,15.84,14.8
2002-07-03 22:50:00,16.61,16.13,14.7
2002-07-03 23:00:00,16.64,16.27,14.5
2002-07-03 23:10:00,16.62,16.13,14.5
2002-07-03 23:20:00,16.5,16.07,14.9
2002-07-03 23:30:00,16.5,16.05,15.2
2002-07-03 23:40:00,16.51,16.04,15.2
2002-07-03 23:50:00,16.21,15.81,15.1
2002-07-04 00:00:00,15.81,15.59,14.8
2002-07-04 00:10:00,15.91,15.57,14.6
2002-07-04 00:20:00,15.84,15.57,14.5
2002-07-04 00:30:00,15.67,15.34,14.4
2002-07-04 00:40:00,15.65,15.25,14.4
2002-07-04 00:50:00,15.44,15.02,14.5
2002-07-04 01:00:00,15.13,14.8,14.3
2002-07-04 01:10:00,15.13,14.77,14.1
2002-07-04 01:20:00,14.98,14.65,13.9
2002-07-04 01:30:00,14.87,14.67,13.7
2002-07-04 01:40:00,14.73,14.37,13.5
2002-07-04 01:50:00,14.61,14.33,13.3
2002-07-04 02:00:00,14.25,14.07,13.3
2002-07-04 02:10:00,14.22,13.78,13.2
2002-07-04 02:20:00,13.63,13.23,13.0
2002-07-04 02:30:00,13.55,13.18,12.6
2002-07-04 02:40:00,13.23,12.99,12.3
2002-07-04 02:50:00,13.31,13.18,12.3
2002-07-04 03:00:00,13.35,13.16,12.2
2002-07-04 03:10:00,13.53,13.24,12.2
2002-07-04 03:20:00,13.66,13.39,12.4
2002-07-04 03:30:00,13.69,13.45,12.5
2002-07-04 03:40:00,13.84,13.47,12.5
2002-07-04 03:50:00,13.73,13.47,12.7
2002-07-04 04:00:00,13.66,13.38,12.8
2002-07-04 04:10:00,13.58,13.28,12.8
2002-07-04 04:20:00,13.58,13.34,12.7
2002-07-04 04:30:00,13.62,13.32,12.6
2002-07-04 04:40:00,13.68,13.42,12.6
2002-07-04 04:50:00,13.75,13.41,12.5
2002-07-04 05:00:00,13.71,13.35,12.5
2002-07-04 05:10:00,13.66,13.28,12.4
2002-07-04 05:20:00,13.7,13.33,12.4
2002-07-04 05:30:00,13.64,13.29,12.2
2002-07-04 05:40:00,13.75,13.39,12.6
2002-07-04 05:50:00,13.91,13.61,13.0
2002-07-04 06:00:00,13.91,13.54,13.3
2002-07-04 06:10:00,13.74,13.34,13.5
2002-07-04 06:20:00,13.83,13.38,13.8
2002-07-04 06:30:00,13.84,13.43,13.9
2002-07-04 06:40:00,14.28,13.8,14.2
2002-07-04 06:50:00,14.55,14.0,14.3
2002-07-04 07:00:00,14.38,13.9,14.3
2002-07-04 07:10:00,14.39,13.97,14.7
2002-07-04 07:20:00,15.01,14.41,15.1
2002-07-04 07:30:00,15.08,14.48,15.1
2002-07-04 07:40:00,15.27,14.71,14.7
2002-07-04 07:50:00,15.45,14.97,15.0
2002-07-04 08:00:00,15.73,15.29,15.5
2002-07-04 08:10:00,15.63,15.19,15.5
2002-07-04 08:20:00,15.66,15.18,15.0
2002-07-04 08:30:00,15.5,15.09,15.3
2002-07-04 08:40:00,15.4,14.97,14.9
2002-07-04 08:50:00,15.2,14.82,14.5
2002-07-04 09:00:00,15.03,14.71,14.2
2002-07-04 09:10:00,15.01,14.7,14.1
2002-07-04 09:20:00,15.15,14.73,14.0
2002-07-04 09:30:00,15.3,14.79,14.1
2002-07-04 09:40:00,15.3,14.88,14.4
2002-07-04 09:50:00,15.45,15.1,14.9
2002-07-04 10:00:00,15.44,14.98,14.9
2002-07-04 10:10:00,15.55,15.05,14.8
2002-07-04 10:20:00,15.77,15.26,14.5
2002-07-04 10:30:00,15.74,15.26,14.8
2002-07-04 10:40:00,15.67,15.22,15.0
2002-07-04 10:50:00,15.8,15.32,15.2
2002-07-04 11:00:00,15.84,15.53,15.6
2002-07-04 11:10:00,16.35,15.73,16.8
2002-07-04 11:20:00,17.37,16.63,17.1
2002-07-04 11:30:00,17.76,17.07,17.4
2002-07-04 11:40:00,17.52,17.0,17.6
2002-07-04 11:50:00,17.54,16.97,16.7
2002-07-04 12:00:00,17.54,17.0,16.3
2002-07-04 12:10:00,17.57,17.08,17.0
2002-07-04 12:20:00,17.55,17.01,17.5
2002-07-04 12:30:00,17.75,17.1,17.7
2002-07-04 12:40:00,18.32,17.59,18.1
2002-07-04 12:50:00,17.76,17.26,18.2
2002-07-04 13:00:00,17.91,17.26,17.5
2002-07-04 13:10:00,17.69,17.07,17.3
2002-07-04 13:20:00,18.45,17.86,17.3
2002-07-04 13:30:00,18.07,17.45,17.4
2002-07-04 13:40:00,18.32,17.66,17.3
2002-07-04 13:50:00,18.76,18.08,17.4
2002-07-04 14:00:00,18.67,18.09,18.1
2002-07-04 14:10:00,18.73,18.32,18.1
2002-07-04 14:20:00,19.35,18.51,18.2
2002-07-04 14:30:00,19.29,18.88,18.9
2002-07-04 14:40:00,19.06,18.38,18.2
2002-07-04 14:50:00,19.18,18.51,18.1
2002-07-04 15:00:00,19.22,18.32,18.1
2002-07-04 15:10:00,19.6,18.91,18.7
2002-07-04 15:20:00,19.33,18.79,18.4
2002-07-04 15:30:00,19.35,18.86,18.4
2002-07-04 15:40:00,19.96,19.21,18.3
2002-07-04 15:50:00,19.69,19.02,18.1
2002-07-04 16:00:00,19.43,18.93,18.5
2002-07-04 16:10:00,19.39,18.72,18.3
2002-07-04 16:20:00,19.1,18.5,18.1
2002-07-04 16:30:00,19.5,18.8,18.3
2002-07-04 16:40:00,19.32,18.87,18.9
2002-07-04 16:50:00,19.26,18.72,18.4
2002-07-04 17:00:00,19.07,18.56,18.2
2002-07-04 17:10:00,18.86,18.45,18.1
2002-07-04 17:20:00,19.01,18.51,18.2
2002-07-04 17:30:00,18.89,18.38,18.0
2002-07-04 17:40:00,18.78,18.24,17.9
2002-07-04 17:50:00,19.02,18.64,18.0
2002-07-04 18:00:00,19.15,18.68,18.1
2002-07-04 18:10:00,19.09,18.65,17.9
2002-07-04 18:20:00,19.05,18.69,18.0
2002-07-04 18:30:00,19.08,18.67,18.2
2002-07-04 18:40:00,18.76,18.46,18.6
2002-07-04 18:50:00,18.51,18.1,18.6
2002-07-04 19:00:00,18.47,18.01,18.6
2002-07-04 19:10:00,18.5,17.92,18.3
2002-07-04 19:20:00,18.32,17.9,18.0
2002-07-04 19:30:00,18.3,18.04,17.9
2002-07-04 19:40:00,18.07,17.94,17.8
2002-07-04 19:50:00,18.29,18.08,16.8
2002-07-04 20:00:00,18.33,18.1,15.9
2002-07-04 20:10:00,18.23,17.93,15.1
2002-07-04 20:20:00,18.18,17.88,14.3
2002-07-04 20:30:00,18.06,17.68,13.6
2002-07-04 20:40:00,18.0,17.81,13.2
2002-07-04 20:50:00,16.97,16.78,13.0
2002-07-04 21:00:00,16.72,16.65,12.6
2002-07-04 21:10:00,16.95,16.55,12.4
2002-07-04 21:20:00,16.7,16.18,12.0
2002-07-04 21:30:00,16.63,16.18,11.5
2002-07-04 21:40:00,16.58,16.03,11.3
2002-07-04 21:50:00,16.2,15.74,11.1
2002-07-04 22:00:00,15.47,15.11,11.1
2002-07-04 22:10:00,15.31,14.95,11.3
2002-07-04 22:20:00,15.05,14.75,11.5
2002-07-04 22:30:00,14.92,14.67,11.5
2002-07-04 22:40:00,14.71,14.32,11.4
2002-07-04 22:50:00,14.59,14.25,11.6
2002-07-04 23:00:00,14.51,14.14,11.5
2002-07-04 23:10:00,14.79,14.25,11.3
2002-07-04 23:20:00,14.71,14.18,11.1
2002-07-04 23:30:00,14.43,13.92,11.2
2002-07-04 23:40:00,14.14,13.6,11.3
2002-07-04 23:50:00,14.07,13.58,11.3
2002-07-05 00:00:00,13.91,13.54,11.2
2002-07-05 00:10:00,13.82,13.58,11.0
2002-07-05 00:20:00,13.53,13.3,10.9
2002-07-05 00:30:00,13.15,12.91,10.6
2002-07-05 00:40:00,13.11,12.79,10.2
2002-07-05 00:50:00,12.93,12.61,10.1
2002-07-05 01:00:00,12.84,12.47,10.0
2002-07-05 01:10:00,12.62,12.33,9.9
2002-07-05 01:20:00,12.57,12.22,9.8
2002-07-05 01:30:00,12.56,12.13,9.7
2002-07-05 01:40:00,12.37,12.02,9.7
2002-07-05 01:50:00,12.24,11.92,9.8
2002-07-05 02:00:00,12.36,12.13,9.6
2002-07-05 02:10:00,12.34,12.09,9.4
2002-07-05 02:20:00,12.13,11.88,9.4
2002-07-05 02:30:00,11.86,11.58,9.4
2002-07-05 02:40:00,11.73,11.4,9.3
2002-07-05 02:50:00,11.65,11.37,9.4
2002-07-05 03:00:00,11.84,11.5,9.5
2002-07-05 03:10:00,11.65,11.41,9.5
2002-07-05 03:20:00,11.5,11.27,9.5
2002-07-05 03:30:00,11.42,11.15,9.3
2002-07-05 03:40:00,11.28,10.99,9.0
2002-07-05 03:50:00,11.21,10.96,8.9
2002-07-05 04:00:00,11.02,10.71,9.0
2002-07-05 04:10:00,10.93,10.61,9.2
2002-07-05 04:20:00,10.94,10.57,9.2
2002-07-05 04:30:00,10.96,10.68,9.2
2002-07-05 04:40:00,10.91,10.61,9.0
2002-07-05 04:50:00,10.91,10.59,9.0
2002-07-05 05:00:00,10.95,10.58,9.0
2002-07-05 05:10:00,10.99,10.69,9.1
2002-07-05 05:20:00,10.86,10.56,9.3
2002-07-05 05:30:00,10.87,10.53,9.4
2002-07-05 05:40:00,10.73,10.56,9.6
2002-07-05 05:50:00,10.94,10.68,9.7
2002-07-05 06:00:00,11.24,10.9,9.9
2002-07-05 06:10:00,11.2,10.87,10.2
2002-07-05 06:20:00,11.76,11.39,10.4
2002-07-05 06:30:00,11.61,11.24,10.9
2002-07-05 06:40:00,12.04,11.58,11.2
2002-07-05 06:50:00,12.47,11.98,11.6
2002-07-05 07:00:00,12.93,12.5,11.9
2002-07-05 07:10:00,13.36,12.83,12.5
2002-07-05 07:20:00,14.09,13.52,12.8
2002-07-05 07:30:00,14.68,13.87,13.1
2002-07-05 07:40:00,14.64,13.99,13.7
2002-07-05 07:50:00,15.32,14.7,14.1
2002-07-05 08:00:00,15.54,14.89,14.4
2002-07-05 08:10:00,16.2,15.51,14.9
2002-07-05 08:20:00,16.88,16.08,15.3
2002-07-05 08:30:00,17.52,16.49,15.8
2002-07-05 08:40:00,17.57,16.9,16.2
2002-07-05 08:50:00,17.86,17.2,16.7
2002-07-05 09:00:00,18.21,17.56,17.4
2002-07-05 09:10:00,18.55,17.77,18.3
2002-07-05 09:20:00,18.58,17.84,18.6
2002-07-05 09:30:00,18.84,18.2,19.1
2002-07-05 09:40:00,19.28,18.59,19.4
2002-07-05 09:50:00,19.38,18.48,19.9
2002-07-05 10:00:00,19.93,19.06,20.2
2002-07-05 10:10:00,20.25,19.23,20.5
2002-07-05 10:20:00,20.75,19.85,20.5
2002-07-05 10:30:00,20.7,19.86,20.6
2002-07-05 10:40:00,21.03,20.16,20.9
2002-07-05 10:50:00,20.96,20.18,21.1
2002-07-05 11:00:00,22.05,21.04,21.5
2002-07-05 11:10:00,22.56,21.37,21.8
2002-07-05 11:20:00,22.62,21.65,21.4
2002-07-05 11:30:00,22.32,21.57,21.6
2002-07-05 11:40:00,22.28,21.28,21.8
2002-07-05 11:50:00,22.75,21.25,22.0
2002-07-05 12:00:00,22.36,21.65,22.1
2002-07-05 12:10:00,23.28,22.29,22.5
2002-07-05 12:20:00,22.85,21.64,22.7
2002-07-05 12:30:00,23.67,22.28,22.9
2002-07-05 12:40:00,23.74,22.93,23.4
2002-07-05 12:50:00,23.28,22.46,23.6
2002-07-05 13:00:00,24.13,22.91,23.7
2002-07-05 13:10:00,23.48,22.54,23.4
2002-07-05 13:20:00,23.53,22.82,23.2
2002-07-05 13:30:00,24.19,23.04,23.6
2002-07-05 13:40:00,24.03,22.87,23.8
2002-07-05 13:50:00,24.34,23.23,24.3
2002-07-05 14:00:00,25.04,23.77,24.2
2002-07-05 14:10:00,25.09,23.76,24.3
2002-07-05 14:20:00,24.75,24.05,24.8
2002-07-05 14:30:00,24.85,23.75,24.8
2002-07-05 14:40:00,24.86,24.13,25.0
2002-07-05 14:50:00,25.49,24.56,24.8
2002-07-05 15:00:00,24.98,24.49,25.2
2002-07-05 15:10:00,24.77,24.29,25.6
2002-07-05 15:20:00,25.25,24.32,25.5
2002-07-05 15:30:00,25.99,24.61,25.3
2002-07-05 15:40:00,25.28,24.62,25.2
2002-07-05 15:50:00,25.95,25.07,25.2
2002-07-05 16:00:00,25.4,24.94,25.4
2002-07-05 16:10:00,24.84,24.49,25.6
2002-07-05 16:20:00,25.15,24.79,26.1
2002-07-05 16:30:00,25.27,24.91,25.5
2002-07-05 16:40:00,25.44,24.97,25.1
