,Urban_MNP_19m_5min_tdb_c,Rural_MNP_1p2m_5min_tdb_c,Rural_MNP_1p2m_5min_Sta_pa,VCWG_Pres_Profile_Pa,VCWG_Direct,VCWG_Real_P0,VCWG_Real_EPW,Bypass_Pres_Profile_Pa,Bypass_Direct,Bypass_Real_P0,Bypass_RealEPW
6/1/2004 16:20,20.916,20.432,99696,100095.6695,21.90588181,21.98658587,22.24877678,100094.6129,24.08127981,24.16168132,24.42580453
6/1/2004 16:25,20.934,20.236,99706,100095.699,21.86949373,21.95021277,22.21237137,100094.6391,24.05530401,24.13572072,24.39982086
6/1/2004 16:30,20.836,20.1,99708,100095.7256,21.84382949,21.92456391,22.18669973,100094.6662,24.03066249,24.11109559,24.37517386
6/1/2004 16:35,20.774,20.052,99702,100095.7609,21.80054184,21.88129414,22.14339152,100094.704,23.98491387,24.06536671,24.32940435
6/1/2004 16:40,20.738,19.986,99698,100095.7925,21.76822055,21.84899064,22.11105931,100094.7446,23.93634943,24.0168236,24.28081812
6/1/2004 16:45,20.718,19.984,99702,100095.8323,21.719165,21.79995522,22.06198034,100094.7859,23.88798829,23.96848442,24.232436
6/1/2004 16:50,20.74,19.98,99700,100095.8691,21.68008793,21.76089848,22.0228889,100094.8316,23.83201879,23.91253847,24.17644035
6/1/2004 16:55,20.788,19.97,99708,100095.9144,21.62425698,21.70509032,21.96703116,100094.8799,23.7728275,23.85337216,24.11722148
6/1/2004 17:00,20.638,19.966,99714,100095.9274,21.6406161,21.72146493,21.96310251,100094.9302,23.71186345,23.79243423,24.0357689
6/1/2004 17:05,20.612,19.882,99716,100095.7243,21.73306609,21.81376907,22.05548229,100094.7777,23.69077631,23.77121198,24.01452926
6/1/2004 17:10,20.56,19.83,99724,100096.5835,20.06500385,20.14597034,20.38631685,100094.8994,23.56659141,23.6470967,23.89031228
6/1/2004 17:15,20.506,19.802,99720,100096.8657,19.79499105,19.87611929,20.11624467,100095.0952,23.38188607,23.4625072,23.70557151
6/1/2004 17:20,20.448,19.766,99722,100097.1118,19.496924,19.57817548,19.81805671,100095.3025,23.17616344,23.25690412,23.49979995
6/1/2004 17:25,20.52,19.744,99722,100097.31,19.28638645,19.36774517,19.60745395,100095.4987,22.97824621,23.05909907,23.3018328
6/1/2004 17:30,20.256,19.75,99728,100097.5,19.09388469,19.17534852,19.41489965,100095.6945,22.77830783,22.85927168,23.10184165
6/1/2004 17:35,19.216,19.704,99728,100097.6911,18.90328464,18.98485486,19.22424987,100095.9151,22.52460706,22.60568795,22.84805013
6/1/2004 17:40,18.45,19.544,99734,100097.8715,18.73706218,18.8187365,19.05799539,100096.127,22.2963599,22.37755711,22.61973234
6/1/2004 17:45,18.316,18.752,99752,100098.0599,18.55102959,18.63280889,18.87191542,100096.3239,22.09864044,22.17994943,22.42196272
6/1/2004 17:50,18.438,18.152,99760,100098.2398,18.3852318,18.46711453,18.70608528,100096.5656,21.79906548,21.88049576,22.12226366
6/1/2004 17:55,18.524,18.078,99764,100098.4307,18.19479643,18.2767846,18.51559938,100096.821,21.47678145,21.5583378,21.7998417
6/1/2004 18:00,18.622,18.004,99766,100098.5963,18.05984455,18.14193258,18.33717064,100097.0788,21.15159225,21.23327542,21.43058544
6/1/2004 18:05,18.684,17.978,99768,100098.6315,17.96297936,18.04506936,18.24024249,100097.1803,20.92819023,21.00989673,21.20705703
6/1/2004 18:10,18.71,18.01,99768,100098.6236,17.93193965,18.01401438,18.20916669,100097.2322,20.77115878,20.85286526,21.04992032
6/1/2004 18:15,18.738,18.022,99774,100098.6244,17.87866719,17.96072755,18.15584415,100097.279,20.62260824,20.70431265,20.90126814
6/1/2004 18:20,18.744,18.028,99772,100098.6114,17.8546153,17.93665803,18.13175849,100097.3323,20.46109354,20.54279775,20.73964498
6/1/2004 18:25,18.728,17.998,99782,100098.6088,17.80465245,17.88667892,18.08174589,100097.3857,20.29701711,20.37872048,20.57545774
6/1/2004 18:30,18.744,17.982,99786,100098.5746,17.81874562,17.90074767,18.09582407,100097.4389,20.13046619,20.21216778,20.40879341
6/1/2004 18:35,18.716,17.98,99790,100098.5343,17.8400894,17.92206395,18.11715464,100097.4785,19.98962639,20.07132194,20.26785316
6/1/2004 18:40,18.716,17.978,99798,100098.477,17.8932797,17.97522152,18.17034783,100097.5146,19.85142369,19.93311092,20.12954951
6/1/2004 18:45,18.708,18.056,99796,100098.4285,17.92137502,18.00328446,18.19842958,100097.5521,19.70488786,19.78656562,19.98290599
6/1/2004 18:50,18.676,18.03,99798,100098.3696,17.96907503,18.05094883,18.24612591,100097.5866,19.56081258,19.64247908,19.83872288
6/1/2004 18:55,18.666,18.042,99804,100098.3174,17.99613473,18.07797272,18.2731679,100097.6183,19.41742178,19.4990747,19.69522238
6/1/2004 19:00,18.628,18.082,99802,100098.2477,18.05550075,18.13729745,18.30245795,100097.6459,19.27587669,19.35751326,19.52336562
6/1/2004 19:05,18.606,18.05,99812,100098.1978,18.08392685,18.16569002,18.33086661,100097.6851,19.12261793,19.20424439,19.37000984
6/1/2004 19:10,18.536,18.022,99810,100098.1403,18.13212852,18.21385732,18.37906122,100097.6462,19.13825927,19.21985763,19.38563194
6/1/2004 19:15,18.504,17.944,99804,100098.0926,18.15752335,18.23921959,18.40443787,100097.5618,19.24882018,19.33037891,19.49621588
6/1/2004 19:20,18.444,17.892,99812,100098.0375,18.20013028,18.28179254,18.44703496,100097.4809,19.34365564,19.42517314,19.59106386
6/1/2004 19:25,18.404,17.85,99814,100097.9924,18.21975505,18.30138528,18.46663881,100097.4106,19.41354666,19.49502491,19.66095524
6/1/2004 19:30,18.39,17.858,99826,100097.9503,18.250604,18.33220781,18.49747882,100097.3526,19.47652022,19.55796748,19.7239335
6/1/2004 19:35,18.37,17.76,99828,100097.9285,18.24625445,18.32783889,18.49310742,100097.5082,19.09061021,19.17207997,19.33782719
6/1/2004 19:40,18.334,17.784,99828,100097.8947,18.27802863,18.35959382,18.52488035,100097.6002,18.86400402,18.9454874,19.11110614
6/1/2004 19:45,18.246,17.734,99834,100097.8702,18.29180558,18.37335424,18.53864858,100097.5893,18.86279154,18.94426547,19.10988351
6/1/2004 19:50,18.216,17.692,99840,100097.8414,18.32052125,18.40205391,18.56736452,100097.5405,18.93565085,19.01710443,19.18276377
6/1/2004 19:55,18.172,17.652,99846,100097.8284,18.31923171,18.40075318,18.56606305,100097.5115,18.96639057,19.04782849,19.21350525
6/1/2004 20:00,18.126,17.634,99852,100097.8151,18.32561395,18.40712613,18.53065401,100097.4803,19.00921524,19.090639,19.21445647
6/1/2004 20:05,18.122,17.618,99854,100097.8332,18.29703926,18.37855852,18.50207429,100097.4581,19.06718325,19.14860464,19.27244666
6/1/2004 20:10,18.112,17.568,99868,100097.8398,18.28900456,18.37052707,18.49403943,100097.483,19.0178318,19.09926023,19.22308135
6/1/2004 20:15,18.07,17.556,99866,100097.8475,18.27071994,18.35224374,18.47574836,100097.5389,18.89574753,18.97718859,19.10095799
6/1/2004 20:20,18,17.532,99860,100097.8362,18.28364105,18.36515906,18.48866916,100097.5637,18.8352128,18.91665769,19.04040144
6/1/2004 20:25,18.058,17.482,99866,100097.714,18.54180616,18.62329455,18.74691401,100097.5577,18.82853547,18.90997348,19.03371441
6/1/2004 20:30,18.028,17.462,99874,100097.5761,18.84703461,18.92849316,19.05224193,100097.5321,18.84468557,18.92610676,19.04985452
6/1/2004 20:35,18.018,17.482,99884,100097.4374,19.05686282,19.13826409,19.26210173,100097.4965,18.86193793,18.9433342,19.06708926
6/1/2004 20:40,18.042,17.506,99886,100097.331,19.13933189,19.22066726,19.34453982,100097.4418,18.892778,18.97413721,19.09790532
6/1/2004 20:45,17.988,17.484,99884,100097.2502,19.16879768,19.25007375,19.37395877,100097.3617,18.94164198,19.02294797,19.14673675
6/1/2004 20:50,17.984,17.412,99894,100097.1532,19.21412904,19.2953366,19.4192408,100097.2401,19.02656668,19.10779474,19.23161947
6/1/2004 20:55,17.926,17.336,99898,100097.0035,19.30783628,19.38894474,19.5128886,100097.0637,19.1534712,19.23458722,19.35846568
6/1/2004 21:00,17.918,17.342,99902,100096.8053,19.38860653,19.46957172,19.55163885,100096.8024,19.34906167,19.4300135,19.51206954
6/1/2004 21:05,17.888,17.3,99912,100097.0882,19.33075495,19.41194061,19.49399158,100097.4596,18.68732527,18.76864214,18.85051269
6/1/2004 21:10,17.862,17.28,99922,100097.4968,19.09543179,19.17689337,19.25887842,100097.9727,18.2370116,18.31863029,18.40037463
6/1/2004 21:15,17.798,17.218,99926,100097.9067,18.74081493,18.82251963,18.9044053,100098.3313,17.94647227,18.02830785,18.10997077
6/1/2004 21:20,17.778,17.196,99928,100098.2507,18.40284724,18.48474402,18.56653496,100098.6012,17.74932499,17.83132956,17.91293724
6/1/2004 21:25,17.714,17.196,99934,100098.5276,18.14877075,18.2308267,18.31254642,100098.8337,17.57990227,17.66205231,17.74361251
6/1/2004 21:30,17.674,17.148,99930,100098.7602,17.95093615,18.03312986,18.11479414,100099.0434,17.42625732,17.50853806,17.59005521
6/1/2004 21:35,17.636,17.054,99932,100098.9653,17.78400834,17.86632543,17.94794293,100099.2428,17.27290977,17.35531263,17.43678681
6/1/2004 21:40,17.59,17.048,99936,100099.156,17.62714376,17.709575,17.79114853,100099.4298,17.13085273,17.21337042,17.29480479
6/1/2004 21:45,17.528,17.044,99944,100099.3362,17.48113675,17.56367623,17.64520885,100099.6117,16.98849041,17.07111847,17.15251295
6/1/2004 21:50,17.458,16.914,99946,100099.5099,17.34002546,17.4226691,17.50416216,100099.7844,16.85747287,16.9402067,17.02156446
6/1/2004 21:55,17.154,16.782,99958,100099.6789,17.20277349,17.28551833,17.36697294,100099.9554,16.72330184,16.80613909,16.88745924
6/1/2004 22:00,16.774,16.57,99966,100099.8861,16.97428231,17.05713381,17.08535973,100100.1159,16.60619099,16.68912766,16.71731778
6/1/2004 22:05,16.296,16.282,99972,100100.1724,16.51423324,16.5971904,16.62537158,100100.1653,16.58839675,16.6713692,16.69955759
6/1/2004 22:10,15.806,16.076,99982,100100.3847,16.19948754,16.28253008,16.31068065,100100.2165,16.55495848,16.63796381,16.66614895
6/1/2004 22:15,15.74,15.928,99990,100100.4807,16.09848474,16.1815777,16.20971846,100100.2907,16.47449424,16.55753793,16.58571525
6/1/2004 22:20,15.782,15.862,99991.8,100100.5265,16.08661038,16.16973778,16.19787738,100100.3638,16.4020302,16.48511359,16.51328387
6/1/2004 22:25,15.802,15.838,99997.6,100100.5786,16.05421463,16.13737578,16.16551224,100100.4294,16.34631727,16.42943892,16.45760379
6/1/2004 22:30,15.826,15.814,99997.2,100100.6282,16.0278149,16.11100945,16.13914334,100100.4853,16.30939952,16.39255688,16.42071816
6/1/2004 22:35,15.798,15.652,100010,100100.6959,15.96358673,16.0468187,16.07494635,100100.5421,16.26925604,16.35244885,16.38060622
6/1/2004 22:40,15.774,15.552,100016,100100.7543,15.92215294,16.00542123,16.03354485,100100.5974,16.23221036,16.31543825,16.34359203
6/1/2004 22:45,15.778,15.542,100018,100100.8249,15.85435435,15.9376614,15.96577844,100100.6567,16.18680785,16.2700717,16.29822106
6/1/2004 22:50,15.772,15.474,100024,100100.8804,15.81951711,15.90285997,15.93097362,100100.7138,16.14655232,16.22985178,16.25799723
6/1/2004 22:55,15.662,15.412,100020,100100.9488,15.75595517,15.83933618,15.86744365,100100.7749,16.09766666,16.18100258,16.20914328
6/1/2004 23:00,15.564,15.358,100022,100101.0052,15.71896893,15.80238586,15.78420755,100100.8348,16.05192965,16.13530191,16.11710265
6/1/2004 23:05,15.522,15.306,100018,100101.0002,15.70404657,15.78745509,15.76927772,100100.8271,16.04391997,16.12728348,16.10908473
6/1/2004 23:10,15.476,15.276,100016,100100.969,15.73381014,15.81720148,15.79902224,100100.8145,16.03341291,16.11676301,16.09856492
6/1/2004 23:15,15.484,15.244,100020,100100.947,15.73901676,15.82239138,15.80421181,100100.8104,16.00323908,16.08657708,16.06838089
6/1/2004 23:20,15.434,15.282,100018,100100.9091,15.77467662,15.85803026,15.83984845,100100.8047,15.97532218,16.05864742,16.04045298
6/1/2004 23:25,15.392,15.242,100016,100100.8796,15.78563694,15.8689694,15.8507869,100100.7848,15.97098556,16.0542931,16.03609894
6/1/2004 23:30,15.41,15.228,100014,100100.8323,15.82853419,15.91183991,15.89365471,100100.7461,15.99778627,16.08106955,16.0628737
6/1/2004 23:35,15.398,15.232,100018,100100.7902,15.84986275,15.93313991,15.91495337,100100.6991,16.0307006,16.11395458,16.09575667
6/1/2004 23:40,15.376,15.206,100028,100100.7279,15.90439003,15.98763137,15.9694414,100100.6419,16.07367476,16.15689384,16.13869322
6/1/2004 23:45,15.36,15.218,100024,100100.6666,15.94094029,16.02414155,16.00594929,100100.5784,16.11556036,16.19873893,16.18053568
6/1/2004 23:50,15.348,15.188,100030,100100.5803,16.01378643,16.09693731,16.07874047,100100.4995,16.17217888,16.25530852,16.23710172
6/1/2004 23:55,15.336,15.156,100030,100100.4636,16.14797306,16.23106606,16.21286077,100100.406,16.23564481,16.31871534,16.30050454
6/2/2004 0:00,15.278,15.156,100024,100100.3587,16.22954201,16.31257171,16.29270606,100100.287,16.3217934,16.40479026,16.38491828
6/2/2004 0:05,15.362,15.16,100028,100100.3649,16.24238608,16.32542461,16.30555808,100100.3416,16.29487948,16.37791379,16.35804366
6/2/2004 0:10,15.422,15.16,100028,100100.4038,16.23850704,16.32157657,16.30171031,100100.4297,16.2252812,16.3083684,16.28850304
6/2/2004 0:15,15.452,15.198,100030,100100.4789,16.17711567,16.26022966,16.24036761,100100.5244,16.14102049,16.22416175,16.20430217
6/2/2004 0:20,15.466,15.186,100034,100100.5625,16.11375018,16.19691513,16.17705742,100100.6107,16.07135935,16.15455192,16.13469712
6/2/2004 0:25,15.474,15.164,100034,100100.6549,16.0298513,16.11306847,16.09321652,100100.6961,16.00206695,16.08531017,16.06546012
6/2/2004 0:30,15.488,15.172,100040,100100.7373,15.97118733,16.05445568,16.03460775,100100.7775,15.94025361,16.0235463,16.0037005
6/2/2004 0:35,15.504,15.152,100032,100100.8222,15.90005508,15.98337314,15.96353009,100100.8617,15.87213798,15.95548055,15.93563941
6/2/2004 0:40,15.568,15.156,100038,100100.899,15.84922631,15.93259316,15.91275359,100100.9431,15.80966543,15.89305721,15.87322036
6/2/2004 0:45,15.518,15.144,100038,100100.9816,15.78117787,15.86459323,15.84475833,100101.0272,15.74097725,15.82441869,15.80458655
6/2/2004 0:50,15.45,15.094,100036,100101.0578,15.73084952,15.81431328,15.79448183,100101.1086,15.6782299,15.76172037,15.74189253
6/2/2004 0:55,15.42,15.004,100042,100101.1388,15.66620144,15.74971338,15.72988637,100101.1926,15.60942892,15.69296883,15.67314571
6/2/2004 1:00,15.35,14.662,100050,100101.2128,15.62029234,15.70385205,15.66255922,100101.2736,15.54700942,15.63059813,15.58931578
6/2/2004 1:05,15.126,14.516,100044,100101.3257,15.54450534,15.6281363,15.5868543,100101.404,15.44941941,15.53308739,15.49181897
6/2/2004 1:10,15.072,14.442,100044,100101.4364,15.47419401,15.5578959,15.51662394,100101.5256,15.35661334,15.44035469,15.39909953
6/2/2004 1:15,15.07,14.458,100048,100101.5471,15.38638946,15.47015722,15.4288978,100101.6372,15.26659584,15.35040304,15.30916075
6/2/2004 1:20,15.042,14.516,100046,100101.6427,15.32030951,15.40413684,15.36288686,100101.7337,15.19421874,15.27808444,15.23685248
6/2/2004 1:25,14.932,14.508,100042,100101.7356,15.24322445,15.327106,15.28586703,100101.8247,15.12199527,15.20591499,15.16469335
6/2/2004 1:30,14.926,14.508,100044,100101.8145,15.19067685,15.27460809,15.23337663,100101.9064,15.06135188,15.14532117,15.10410819
6/2/2004 1:35,14.854,14.53,100058,100101.8951,15.12268487,15.20666271,15.16544096,100101.9866,14.99638687,15.08040334,15.03919964
6/2/2004 1:40,14.92,14.348,100056,100101.9635,15.07894026,15.16296175,15.12174624,100102.0599,14.94088372,15.02494434,14.98374857
6/2/2004 1:45,14.942,14.28,100052,100102.0368,15.01585822,15.09992169,15.0587152,100102.1335,14.87997064,14.96407404,14.92288697
6/2/2004 1:50,14.914,14.252,100044,100102.0982,14.97842145,15.06252457,15.02132342,100102.2008,14.82856753,14.91271137,14.87153164
6/2/2004 1:55,14.908,14.258,100038,100102.1669,14.91793178,15.00207377,14.96088127,100102.2694,14.77117635,14.85535981,14.81418828
6/2/2004 2:00,14.802,14.232,100036,100102.2237,14.88408162,14.9682605,14.93860271,100102.3325,14.72271283,14.80693405,14.77729287
6/2/2004 2:05,14.766,14.154,100036,100102.2824,14.82785783,14.91206857,14.88241656,100102.388,14.67385876,14.75811131,14.72847516
6/2/2004 2:10,14.764,14.156,100032,100102.3258,14.80207428,14.88631316,14.85666381,100102.4385,14.63059663,14.71487806,14.68524635
6/2/2004 2:15,14.812,14.162,100030,100102.3791,14.74585516,14.83012149,14.80047792,100102.4864,14.58693598,14.67124405,14.64161683
6/2/2004 2:20,14.852,14.162,100036,100102.414,14.72696904,14.81125855,14.78161692,100102.5233,14.55830051,14.64263049,14.61300622
6/2/2004 2:25,14.848,14.084,100032,100102.4518,14.68547962,14.76978804,14.74015068,100102.5529,14.53226747,14.6166142,14.5869926
6/2/2004 2:30,14.828,14.026,100032,100102.4665,14.68163973,14.76595916,14.73632219,100102.5675,14.52193372,14.60628937,14.57666883
6/2/2004 2:35,14.742,13.984,100032,100102.4774,14.659009,14.74333074,14.7136961,100102.5684,14.5168451,14.60120007,14.57158006
6/2/2004 2:40,14.75,13.972,100032,100102.4569,14.6772308,14.76154105,14.73190454,100102.5429,14.53492785,14.61926712,14.58964526
6/2/2004 2:45,14.658,13.97,100032,100102.4157,14.68777387,14.77205332,14.74241572,100102.4844,14.57197998,14.65628204,14.62665636
6/2/2004 2:50,14.614,13.958,100034,100102.318,14.75178784,14.83600568,14.8063615,100102.3666,14.65613356,14.74036331,14.71072898
6/2/2004 2:55,14.634,13.926,100030,100102.1539,14.83505058,14.91915768,14.88950494,100102.1592,14.7987623,14.88286315,14.85321415
6/2/2004 3:00,14.68,13.856,100038,100101.8579,15.00937165,15.09328593,15.0619673,100101.7907,15.05742692,15.14129976,15.10997591
6/2/2004 3:05,14.664,13.65,100040,100101.7534,15.12162586,15.20548668,15.17415586,100101.7101,15.16695273,15.2507911,15.21945535
6/2/2004 3:10,14.576,13.404,100042,100101.7014,15.20761158,15.29145455,15.26011439,100101.7195,15.17536598,15.25921448,15.22787782
6/2/2004 3:15,14.422,13.27,100036,100101.6924,15.2338595,15.31770271,15.2863597,100101.7573,15.12791633,15.21178222,15.18045072
6/2/2004 3:20,14.324,13.186,100034,100101.6969,15.2484993,15.33235043,15.30100582,100101.7857,15.09461326,15.1784928,15.14716492
6/2/2004 3:25,14.252,13.176,100042,100101.7131,15.23517971,15.31904039,15.28769723,100101.8078,15.07106499,15.15495593,15.1236306
6/2/2004 3:30,14.196,13.176,100046,100101.7251,15.23524867,15.31911922,15.28777606,100101.8226,15.06152101,15.14542137,15.11409708
6/2/2004 3:35,13.936,13.154,100042,100101.7414,15.22012583,15.30400546,15.27266394,100101.839,15.04741382,15.13132354,15.10000077
6/2/2004 3:40,13.75,13.148,100042,100101.7524,15.22013566,15.30402434,15.27268281,100101.8525,15.0391857,15.12310417,15.0917823
6/2/2004 3:45,13.654,13.162,100048,100101.7683,15.20433796,15.28823514,15.25689533,100101.8691,15.02388502,15.1078127,15.07649249
6/2/2004 3:50,13.586,13.15,100056,100101.7796,15.20273971,15.28664574,15.2553061,100101.8831,15.01434183,15.09827828,15.06695911
6/2/2004 3:55,13.472,13.156,100046,100101.7959,15.18558003,15.26949451,15.23815674,100101.8999,14.99836574,15.08231135,15.05099391
6/2/2004 4:00,13.452,13.12,100052,100101.8072,15.18400707,15.26793035,15.22505117,100101.9138,14.98885826,15.07281251,15.02996234
6/2/2004 4:05,13.396,13.122,100050,100101.8942,15.13989735,15.22387951,15.18100688,100102.0313,14.91118428,14.99521265,14.95237401
6/2/2004 4:10,13.386,13.094,100054,100101.9936,15.08343216,15.1674797,15.12461546,100102.1488,14.82049847,14.90459715,14.86177199
6/2/2004 4:15,13.372,13.074,100048,100102.0951,14.99862409,15.08273056,15.03987892,100102.2498,14.73427268,14.81842923,14.77561688
6/2/2004 4:20,13.398,12.994,100058,100102.1789,14.9309745,15.01513018,14.97228859,100102.3257,14.67513017,14.75933186,14.7165283
6/2/2004 4:25,13.424,12.938,100060,100102.2513,14.86035756,14.94455223,14.90172113,100102.3864,14.62624166,14.71047896,14.66768266
6/2/2004 4:30,13.464,12.918,100056,100102.3039,14.81767769,14.90190318,14.85907842,100102.4306,14.59492714,14.67919167,14.63640002
6/2/2004 4:35,13.464,12.968,100066,100102.3499,14.76821741,14.85246624,14.80964883,100102.4672,14.56475063,14.64903641,14.60624924
6/2/2004 4:40,13.462,12.986,100066,100102.381,14.74206139,14.82632817,14.78351464,100102.4924,14.5471264,14.63142768,14.58864313
6/2/2004 4:45,13.466,13.05,100066,100102.4104,14.70370459,14.7879843,14.74517647,100102.5132,14.52790004,14.6122128,14.5694311
6/2/2004 4:50,13.41,13.116,100076,100102.4274,14.68775778,14.77204686,14.7292414,100102.5248,14.51980795,14.60412788,14.56134739
