,(m) canPres_1.5,(m) canPres_2.5,(m) canPres_3.5,(m) canPres_4.5,(m) canPres_5.5,(m) canPres_6.5,(m) canPres_7.5,(m) canPres_8.5,(m) canPres_9.5,(m) canPres_10.5,(m) canPres_11.5,(m) canPres_12.5,(m) canPres_13.5,(m) canPres_14.5
2002-06-10 02:10:00,98081.12776385645,98069.49345787891,98057.85756057473,98046.21997707727,98034.58064718277,98022.93954312804,98011.29667441724,97999.65209274503,97988.00587495837,97976.35810348454,97964.70885474398,97953.05819498387,97941.40618132165,97929.7527622027
2002-06-10 02:15:00,98081.17463444534,98069.53872003255,98057.90127478939,98046.26219882572,98034.62142740724,98022.97892884348,98011.33470924661,97999.68881723918,97988.04132682155,97976.39231778577,97964.74186412606,97953.09002985022,97941.43686995914,97929.78233190908
2002-06-10 02:20:00,98081.21553389149,98069.57863179328,98057.94018492723,98046.30009850799,98034.6583122552,98023.01479825993,98011.36956572812,97999.72266567628,97988.07417387163,97976.42417137283,97964.77273305785,97953.11992351306,97941.46579804072,97929.81030450702
2002-06-10 02:25:00,98081.26186514425,98069.62335509303,98057.9833576898,98046.34177462867,98034.69854239907,98023.05363019308,98011.4070445489,97999.758833873,97988.10907138797,97976.45783574237,97964.80519957446,97953.15122538495,97941.49596647146,97929.83936989425
2002-06-10 02:30:00,98081.30323963039,98069.66367105563,98058.02260655233,98046.37995268236,98034.73565028538,98023.08967235732,98011.44202859468,97999.79276976878,97988.14197073257,97976.48971120315,97964.8360644867,97953.18109345266,97941.52485148922,97929.86728600919
2002-06-10 02:35:00,98081.34924619645,98069.7080995018,98058.06551009932,98046.42138171806,98034.7756525372,98023.12829307844,98011.47931068309,97999.8287538025,97988.1766950456,97976.52321202416,97964.86837609808,97953.2122483227,97941.5548803349,97929.8962189762
2002-06-10 02:40:00,98081.39098832615,98069.74873816139,98058.10504086407,98046.45980465284,98034.81297175023,98023.16451624499,98011.51444844177,97999.86281896087,97988.20970184245,97976.55517558016,97964.89931203962,97953.24217251119,97941.58380861332,97929.9241675373
2002-06-10 02:45:00,98081.43656505337,98069.79277465686,98058.14758628178,98046.5009058745,98034.85267346905,98023.20286104953,98011.55147684999,97999.89856941794,97988.24421078367,97976.5884775598,97964.93143987814,97953.27315741366,97941.61368022375,97929.95295508277
2002-06-10 02:50:00,98081.47838505621,98069.83347001536,98058.18715559527,98046.53935185348,98034.89000254133,98023.23908293515,98011.58660399471,97999.93261621695,97988.27719286508,97976.620411265,97964.9623419189,97953.30304463411,97941.64256937566,97929.9808632598
2002-06-10 02:55:00,98081.52360816707,98069.87718346498,98058.22940479474,98046.58018046545,98034.92945256633,98023.2771947847,98011.62341646163,97999.9681663358,97988.31151585588,97976.65354059625,97964.9943094312,97953.33388065941,97941.67230279554,97930.0095226349
2002-06-10 03:00:00,98081.56530134416,98069.91774824224,98058.26884228773,98046.61849546598,98034.96665311458,98023.31329171658,98011.65842287948,98000.00209697544,97988.34438651385,97976.68536770284,97965.02510975383,97953.36367108312,97941.70110011632,97930.03734401865
2002-06-10 03:05:00,98081.62322629213,98069.97401826661,98058.32349828783,98046.67157630224,98035.01819577022,98023.36333144983,98011.70699326134,98000.04922978855,97988.39011171523,97976.72971349828,97965.06810273074,97953.40533634015,97941.74146133107,97930.07642436058
2002-06-10 03:10:00,98081.68432264338,98070.0335603148,98058.38149055108,98046.72802624054,98035.07311364092,98023.41673011938,98011.75888779007,98000.09963668222,97988.43904823482,97976.77719720885,97965.11415125958,97953.44996725317,97941.7846920157,97930.11827260666
2002-06-10 03:15:00,98081.747760225,98070.09524400896,98058.44145229,98046.78629695407,98035.12972318316,98023.47170711913,98011.81225946473,98000.15142873793,97988.48928493824,97976.82590157061,97965.16134524155,97953.49567194677,97941.8289277783,97930.16106000768
2002-06-10 03:20:00,98081.80806043232,98070.15409371641,98058.49885087191,98046.84224660543,98035.18422871939,98023.52477576512,98011.86390047375,98000.20165273036,97988.53810328596,97976.87332598114,97965.20738752098,97953.54034386978,97941.87224097531,97930.20302632585
2002-06-10 03:25:00,98081.86916213707,98070.21359650165,98058.55678084385,98046.89862877221,98035.23908696721,98023.57813281032,98011.91577778058,98000.25207044392,97988.58708027526,97976.92087996691,97965.25353522504,97953.58510114366,97941.91562288695,97930.24504780455
2002-06-10 03:30:00,98081.92816150247,98070.27122598924,98058.61303907339,98046.95351656353,98035.29260719898,98023.63029028555,98011.96657895026,98000.3015228777,97988.63519215735,97976.96765975447,97965.29899145484,97953.6292423283,97941.95845742164,97930.286584202
2002-06-10 03:35:00,98081.98909801341,98070.3305829409,98058.67084115118,98047.00978735056,98035.34736923917,98023.68356513478,98012.01838714327,98000.35188380706,97988.68412403614,97977.0151796868,97965.3451155604,97953.6739858689,97942.00183488966,97930.32860994503
2002-06-10 03:40:00,98082.04832374447,98070.38843093858,98058.72731159718,98047.06488234589,98035.40109260383,98023.73592221158,98012.06938453284,98000.40152898083,97988.7324249806,97977.06214465512,97965.39075292036,97953.71830400931,97942.04484213656,97930.37031480961
2002-06-10 03:45:00,98082.10945537844,98070.44798501061,98058.78531155355,98047.12135072707,98035.45605110837,98023.7893917481,98012.12138517373,98000.45207979895,97988.78154396707,97977.10984875723,97965.43705814703,97953.76322554861,97942.08839443795,97930.41251220569
2002-06-10 03:50:00,98082.16905137763,98070.50618467508,98058.84211610186,98047.17676324879,98035.51007642048,98023.84203624228,98012.17265654317,98000.5019865754,97988.83009510358,97977.1570533605,97965.48292533593,97953.80776438463,97942.13161386133,97930.45442132642
2002-06-10 03:55:00,98082.23011874505,98070.56569353843,98058.9000883388,98047.23321995916,98035.56503793255,98023.89552211436,98012.22468550887,98000.55257643355,97988.87926268142,97977.20481456543,97965.52929525056,97953.85275736357,97942.17524359789,97930.49670143402
2002-06-10 04:00:00,98082.28928652454,98070.62348071388,98058.95649704568,98047.288254108,98035.61870307072,98023.94782527619,98012.27563494722,98000.60218116787,97988.92753209751,97977.25175816444,97965.57492252164,97953.8970777249,97942.21826634162,97930.53843604219
2002-06-10 04:05:00,98082.34929216419,98070.68195779787,98059.01346631537,98047.34373566312,98035.67271636997,98024.00038913402,98012.3267674692,98000.65189962002,97988.97585284694,97977.29869671294,97965.62049358862,97953.94129533703,97942.26114389495,97930.57998687017
2002-06-10 04:10:00,98082.40573769966,98070.73712949369,98059.06736366251,98047.39635984763,98035.72407003907,98024.05047615468,98012.37559267558,98000.6994685498,97989.02217150936,97977.34377141077,97965.66433078705,97953.98390156093,97942.30252563434,97930.62015073869
2002-06-10 04:15:00,98082.46520946558,98070.79497179663,98059.12360694064,98047.45103383252,98035.77720387581,98024.102098586,98012.42573209938,98000.7481528002,97989.06942759747,97977.38962536288,97965.7088075819,97954.02702511572,97942.34431876145,97930.66063593575
2002-06-10 04:20:00,98082.5316360056,98070.85979269708,98059.18683272447,98047.51267676307,98035.83727768637,98024.16061814601,98012.48271304012,98000.80361116557,97989.1233795962,97977.44208722563,97965.75979548162,97954.07655510721,97942.39240670609,97930.70729803931
2002-06-10 04:25:00,98082.59466945184,98070.92120842876,98059.24664717205,98047.57090755548,98035.8939433399,98024.21573774362,98012.53630601567,98000.8556972764,97989.17397889521,97977.49121997565,97965.80748203374,97954.1228157625,97942.4372615867,97930.75076777865
2002-06-10 04:30:00,98082.65658972989,98070.98157553602,98059.30547318845,98047.62820642832,98035.94973054917,98024.27002988703,98012.58912040657,98000.9070516734,97989.22389133892,97977.53970868675,97965.85456533535,97954.16851200131,97942.48158904855,97930.79374535143
2002-06-10 04:35:00,98082.7191060792,98071.04247342607,98059.36477220074,98047.68592725169,98036.0058946741,98024.32465929406,98012.64223728912,98000.95867824458,97989.27404969795,97977.58842072621,97965.90185267135,97954.21439590715,97942.52609038303,97930.83688531941
2002-06-10 04:40:00,98082.7810796298,98071.10292603125,98059.42371295173,98047.7433673387,98036.061847013,98024.3791380868,98012.69525761314,98001.01025578225,97989.3242005636,97977.63716134486,97965.94919967948,97954.26036605603,97942.57070044393,97930.88015268379
2002-06-10 04:45:00,98082.84437542406,98071.1645901032,98059.48376477869,98047.80182739058,98036.1187365359,98024.4344788659,98012.74907170807,98001.06256526095,97989.37502730911,97977.68652694904,97965.99712539426,97954.30687276534,97942.6158086285,97930.92388321363
2002-06-10 04:50:00,98082.9073758124,98071.22602104169,98059.54363897903,98047.86015931168,98036.175542061,98024.48977492901,98012.80287591269,98001.11489556496,97989.42590181521,97977.73596378497,97966.0451426442,97954.35348841778,97942.66104052217,97930.96774971989
2002-06-10 04:55:00,98082.97122919376,98071.28823723755,98059.6042368888,98047.91915892779,98036.23296429495,98024.54564140625,98012.85720867815,98001.16771669906,97989.4772331448,97977.78582674052,97966.09355821757,97954.40047716162,97942.70662253987,97931.01194546852
2002-06-10 05:00:00,98083.03079849249,98071.34636273114,98059.66093172709,98047.97443846545,98036.28684580517,98024.59814373196,98012.90835178223,98001.21752114,97989.5257196826,97977.83301612172,97966.13947108315,97954.4451340102,97942.75004369137,97931.05415188186
2002-06-10 05:05:00,98083.07801776192,98071.39221917218,98059.70544567847,98048.01763166915,98036.32874112636,98024.63876484841,98012.94772281282,98001.25566623837,97989.56266275597,97977.86878070197,97966.17408029502,97954.4786105777,97942.78240993885,97931.08543066292
2002-06-10 05:10:00,98083.11736850147,98071.4306165781,98059.74288781754,98048.05411964723,98036.36427849703,98024.67335696991,98012.98137638201,98001.28838917679,97989.59446415737,97977.89967071469,97966.20406994777,97954.50771158101,97942.81063451855,97931.11279195047
2002-06-10 05:15:00,98083.15389905812,98071.466368399,98059.77786079087,98048.0883147559,98036.39769735464,98024.70600131027,98013.01324782392,98001.31948950866,97989.62479566995,97977.92923635607,97966.23287331195,97954.53575680024,97942.83792616814,97931.13933517406
2002-06-10 05:20:00,98083.18840857194,98071.50024698992,98059.81109877209,98048.1209040818,98036.42963126377,98024.73727397188,98013.04385420603,98001.34942558558,97989.65405856975,97977.95782432245,97966.26078554032,97954.56299322518,97942.86448728462,97931.1652219075
2002-06-10 05:25:00,98083.22270559154,98071.53393146126,98059.84416499219,98048.15334698488,98036.46144611997,98024.76845605316,98013.07439871602,98001.37932805848,97989.68331524661,97977.98643230421,97966.2887427585,97954.5902983181,97942.89113949046,97931.19122095732
2002-06-10 05:30:00,98083.26342468441,98071.57400166066,98059.88357521035,98048.19208691713,98036.49950595097,98024.80582617519,98013.11106973856,98001.41529125949,97989.71856292635,97978.02095786629,97966.3225405989,97954.62336363053,97942.92346810405,97931.22280902613
2002-06-10 05:35:00,98082.89622622976,98071.2311101355,98059.56413036343,98047.8952365463,98036.22439731105,98024.55159675115,98012.8768473396,98001.20020911815,97989.52177165412,97977.84162761865,97966.15985568681,97954.47651342006,97942.79163834425,97931.10513650917
2002-06-10 05:40:00,98082.95045519323,98071.27583963168,98059.60006389383,98047.9229984387,98036.24457037199,98024.56477086368,98012.88365507971,98001.2013248141,97989.517894379,97977.83346675453,97966.14812452433,97954.46192862776,97942.77491756239,97931.08702020437
2002-06-10 05:45:00,98082.87681486129,98071.21408497742,98059.54905725448,98047.88167560892,98036.21193357409,98024.53985962213,98012.86552199957,98001.18904461371,97989.51058381026,97977.83029962602,97966.14833909292,97954.46482989294,97942.77988175502,97931.09348435943
2002-06-10 05:50:00,98083.07438671381,98071.39667595243,98059.7178617864,98048.03777890289,98036.35631977451,98024.67344727633,98012.98919792993,98001.30366422431,97989.61695628747,97977.92917548244,97966.24040507434,97954.55070992986,97942.86013770387,97931.1686343048
2002-06-10 05:55:00,98082.97310669995,98071.31069148572,98059.64558353847,98047.97776043075,98036.30725730951,98024.63414621286,98012.95853911478,98001.28060503035,97989.60054446172,97977.91855785907,97966.23482736936,97954.54950974617,97942.86273728394,97931.17451503663
2002-06-10 06:00:00,98083.10767613073,98071.4319065465,98059.75492219083,98048.07654105678,98036.39664095911,98024.71517635843,98013.03218420816,98001.34776594337,97989.66204533783,97977.97513910601,97966.28714619856,97954.59814685337,97942.9082033769,97931.21727279515
2002-06-10 06:05:00,98083.01633119913,98071.35540464299,98059.69160228822,98048.02490728041,98036.35536682907,98024.68307033161,98013.00815072756,98001.3307992579,97989.6512368041,97977.96968077988,97966.28632683697,97954.60134231631,97942.9148676547,97931.22691254865
2002-06-10 06:10:00,98083.19528486712,98071.51976328478,98059.84291001166,98048.16452828435,98036.48448663467,98024.80273628516,98013.11931679952,98001.43433728564,97989.74793169496,97978.06022748619,97966.37133406384,97954.68134154119,97942.99032158723,97931.29823722354
2002-06-10 06:15:00,98083.1430717349,98071.48013442579,98059.81427767078,98048.14547970636,98036.47378894343,98024.79930137466,98013.12215965796,98001.44256431768,97989.76074321021,97978.07691842424,97966.39128874685,97954.70402383376,97943.0152658135,97931.32502537685
2002-06-10 06:20:00,98083.3125948048,98071.63632940971,98059.95858317077,98048.27916039975,98036.59793669419,98024.91487331233,98013.23002057297,98001.54349897479,97989.8554539186,97978.16602373408,97966.47532773939,97954.7834648197,97943.09051438107,97931.39644411992
2002-06-10 06:25:00,98083.27226726986,98071.60723012286,98059.93924617939,98048.2682889358,98036.59440664964,98024.91769963056,98013.23831763263,98001.55646782216,97989.87238258838,97978.18628650396,97966.49837949392,97954.80883165017,97943.11778497134,97931.42524898118
2002-06-10 06:30:00,98083.43286057624,98071.75562537073,98060.0767690955,98048.39609880802,98036.71349823185,98025.02893893486,98013.34248159462,98001.65425716851,97989.96442129137,97978.27312184815,97966.58048675276,97954.88662240472,97943.19161476818,97931.49543521853
2002-06-10 06:35:00,98083.40868114812,98071.74109377357,98060.07056489709,98048.39706026018,98036.72062425417,98025.0413576563,98013.35941358088,98001.67500229983,97989.98835758574,97978.29970385224,97966.60924003046,97954.91713498693,97943.22352938043,97931.5284309937
2002-06-10 06:40:00,98083.560432589,98071.88182444326,98060.20146657916,98048.51917141331,98036.83483251618,98025.148432363,98013.46004161029,98001.7698006391,97990.07787404211,97978.38441798248,97966.68956777587,97954.99343624568,97943.29611491697,97931.59757827342
2002-06-10 06:45:00,98083.54830159813,98071.87802140105,98060.20481115206,98048.52862874647,98036.8495138984,98025.16756651367,98013.48294156889,98001.79585129413,97990.10653019178,97978.41520224269,97966.72206532235,97955.02728709346,97943.33100694584,97931.6332310525
2002-06-10 06:50:00,98083.69138213753,98072.01116378602,98060.32908069114,98048.64495109701,98036.95867800112,98025.27025380926,98013.579758006,98001.88733921175,97990.19316984854,97978.49741332994,97966.8002114628,97955.10168270672,97943.40192346372,97931.70091093158
2002-06-10 06:55:00,98083.69020906255,98072.01711290734,98060.34110385722,98048.66213184071,98036.98023121145,98025.29549992744,98013.60809361708,98001.91822548653,97990.2261301459,97978.53203081962,97966.83612418892,97955.13857666806,97943.43952640674,97931.73897811487
2002-06-10 07:00:00,98083.82404954871,98072.14203751564,98060.4580602598,98048.77194220993,98037.08359529084,98025.39302085232,98013.70030607318,98002.00560663118,97990.30910163099,97978.61096068061,97966.91133113668,97955.2103362749,97943.50807666323,97931.80453184199
2002-06-10 07:05:00,98083.7975945133,98072.12208940585,98060.44369459068,98048.76235494546,98037.07810147748,98025.39103130788,98013.7013010781,98002.00912491285,97990.31473736928,97978.61836079198,97966.92019059311,97955.22039188478,97943.51910154449,97931.8163233761
2002-06-10 07:10:00,98083.87486698221,98072.1924483645,98060.5079573781,98048.82122937008,98037.13218827255,98025.44084604077,98013.74729855542,98002.05170979808,97990.35426704571,97978.65514753957,97966.95450537621,97955.25246952401,97943.54914537581,97931.844515848
2002-06-10 07:15:00,98083.83180045293,98072.15617780754,98060.4776286949,98048.79609573961,98037.11160793164,98025.42426130049,98013.73421329194,98002.041681371,97990.3469046499,97978.65010991482,97966.9514962961,97955.25123177831,97943.54945546,97931.8461719741
2002-06-10 07:20:00,98083.89072811638,98072.20959121943,98060.52624634856,98048.84053406432,98037.15238499179,98025.46181742879,98013.76893361211,98002.07390592861,97990.37693148071,97978.67819731022,97966.97786634945,97955.27607505716,97943.57293514654,97931.86843248458
2002-06-10 07:25:00,98083.84587383921,98072.17132274451,98060.49377993098,98048.81318168627,98037.1295520445,98025.4429844086,98013.75363690204,98002.06173135502,97990.36751303881,97978.67121492427,97966.97304153533,97955.27316526324,97943.57172878206,97931.8687374818
2002-06-10 07:30:00,98083.89367771598,98072.21459946412,98060.533164147,98048.84921407941,98037.16268357755,98025.47359528366,98013.78205708701,98002.088250236,97990.39238269447,97978.69465247782,97966.99523247944,97955.2942676821,97943.59187706525,97931.88804958822
2002-06-10 07:35:00,98083.84940351977,98072.17661776635,98060.50075293049,98048.82173773141,98037.13959057494,98025.45440211026,98013.76633162497,98002.07560649441,97990.38247972261,97978.68719212388,97966.98995519614,97955.29094717794,97943.59031562411,97931.88806727329
2002-06-10 07:40:00,98083.88881039422,98072.21230806115,98060.53328716886,98048.85159015385,98037.16715377466,98025.4800044151,98013.79025577079,98002.09809873569,97990.40375318825,97978.70742918173,97967.00931054539,97955.30955165242,97943.60827950967,97931.9054863976
2002-06-10 07:45:00,98083.84668099643,98072.176139015,98060.50241182432,98048.8254201576,98037.14517694105,98025.46177072889,98013.77536302268,98002.08618801068,97990.39450772807,97978.70057205945,97967.00460060353,97955.30677847347,97943.60725902866,97931.90605076285
2002-06-10 07:50:00,98083.87968825566,98072.20610483477,98060.52983151282,98048.8507098618,98037.16867843103,98025.48376722149,98013.79609614405,98002.1058664745,97990.41331081529,97978.71865200835,97967.02208548272,97955.3237755907,97943.62385788489,97931.92232812184
2002-06-10 07:55:00,98083.83993357548,98072.1720022707,98060.50076435629,98048.82613227831,98037.14811338151,98025.46679421658,98013.78233889531,98002.09498926622,97990.40501752016,97978.71268379144,97967.01821688523,97955.32180977003,97943.62362247304,97931.92366564313
2002-06-10 08:00:00,98083.86893238817,98072.19849701627,98060.5251919537,98048.84885691763,98037.16943144478,98025.48694872539,98013.80153494171,98002.11340225356,97990.42279670305,97978.72995466071,97967.03508383634,97955.33835916214,97943.63992526264,97931.93978154166
2002-06-10 08:05:00,98083.83613367366,98072.17099499698,98060.50241461156,98048.83029632283,98037.15464179484,98025.47553570748,98013.79314517458,98002.10772038551,97990.41954452504,97978.72888883504,97967.03599212963,97955.34105595216,97943.64424763671,97931.94558018197
2002-06-10 08:10:00,98083.81629359545,98072.1515963183,98060.48375309962,98048.81260654023,98037.13810041711,98025.4602728685,98013.77925835461,98002.09528466567,97990.40861787676,97978.71951457433,97967.02820043579,97955.33486523668,97943.63966570213,97931.94260449418
2002-06-10 08:15:00,98083.73889455418,98072.08034414513,98060.41816845497,98048.75225546482,98037.08259546125,98025.40926987265,98013.7324529319,98002.05241162457,97990.3694494646,97978.68385679704,97966.99588848809,97955.30575881436,97943.61364482254,97931.9195611981
2002-06-10 08:20:00,98083.71159668393,98072.05337962158,98060.39180166385,98048.72669265587,98037.0579895456,98025.38573200042,98013.7100659162,98002.03124017219,97990.34954596322,97978.66526453987,97966.97864397803,97955.28989377052,97943.59918790929,97931.90654064069
2002-06-10 08:25:00,98083.65372966009,98072.0001953339,98060.3428868276,98048.6816764197,98037.01654583283,98025.34757698399,98013.6749541479,98001.998962508,97990.31992650035,97978.6381564142,97966.95392493886,97955.26746207025,97943.57895896201,97931.88844151291
2002-06-10 08:30:00,98083.63679112865,98071.98316096535,98060.32598573777,98048.66509409898,98037.00042780842,98025.33203686816,98013.66008287868,98001.98483563773,97990.30660864591,97978.62570394801,97966.94238790474,97955.25688571247,97943.56938491312,97931.87991031315
2002-06-10 08:35:00,98083.58265420597,98071.93329246847,98060.28000900919,98048.62267328198,98036.96126959161,98025.29588775226,98013.62672514752,98001.95408490798,97990.27831073904,97978.59973093362,97966.91863403023,97955.23526362923,97943.54982256498,97931.862345968
2002-06-10 08:40:00,98083.56236755117,98071.91305903018,98060.2600314754,98048.60311756382,98036.94226760676,98025.27754391069,98013.60912388083,98001.93729662559,97990.26239554035,97978.5847409093,97966.90461491956,97955.22225615052,97943.53786346239,97931.85147020758
2002-06-10 08:45:00,98083.50801392486,98071.86273114289,98060.21338445928,98048.55984373913,98036.90209819653,98025.2402467994,98013.57450002935,98001.90517757447,97990.23264026782,97978.55723205843,97966.87925502814,97955.19896421053,97943.51657208982,97931.83212103262
2002-06-10 08:50:00,98083.48583425018,98071.84068455322,98060.19165307494,98048.53857780233,98036.88141821219,98025.22024887755,98013.5552622016,98001.88676487723,97990.21510799832,97978.54062784578,97966.8636203383,97955.18433555457,97943.50298198512,97931.81959995758
2002-06-10 08:55:00,98083.43146554401,98071.790146567,98060.14462487164,98048.49477301525,98036.84058668748,98025.18217459932,98013.51975993159,98001.85367778211,97990.1843046815,97978.5119988022,97966.8370744166,97955.15979673054,97943.48038670931,97931.7988927917
2002-06-10 09:00:00,98083.4095850292,98071.76841604392,98060.12320628809,98048.47380012229,98036.82016683313,98025.16239333239,98013.50068646709,98001.83536940417,97990.16680961441,97978.49535808082,97966.8213232638,97955.14496566649,97943.46650243328,97931.78597982494
2002-06-10 09:05:00,98083.27743641312,98071.64094754035,98060.0001235494,98048.35484656997,98036.70512433919,98025.05107910278,98013.39294863417,98001.73108372644,97990.06587601815,97978.3976969702,97966.72687199283,97955.05367537432,97943.37833548094,97931.70090665224
2002-06-10 09:10:00,98083.19983839012,98071.56283186894,98059.9217442346,98048.27642876872,98036.62686625043,98024.97315652171,98013.31551873041,98001.65428565457,97989.98983155243,97978.32251226761,97966.65264004054,97954.98047857537,97943.30624779583,97931.62999830914
2002-06-10 09:15:00,98083.06598780066,98071.43433345268,98059.79820225926,98048.15749512904,98036.51224087525,98024.86258060223,98013.20876675141,98001.55116156282,97989.8901663285,97978.22616110963,97966.55947907262,97954.8904014542,97943.21916292926,97931.5458236144
2002-06-10 09:20:00,98082.95858301761,98071.32790362275,98059.69299919832,98048.0537364161,98036.41011111913,98024.76223749564,98013.11034740387,98001.45478492022,97989.79593408179,97978.13415880162,97966.46977767242,97954.80305918786,97943.13422675397,97931.46333153172
2002-06-10 09:25:00,98082.79872638814,98071.17448254091,98059.54560787193,98047.91201142698,98036.2737322172,98024.63092263661,98012.98384705288,98001.33288010693,97989.67843498212,97978.02090228797,97966.36062406037,97954.69788869623,97943.03293641737,97931.36582895293
2002-06-10 09:30:00,98082.68431980287,98071.06122899988,98059.43377538156,98047.80182607203,98036.16537975364,98024.5245562352,98012.87959581047,98001.23085322713,97989.57872365213,97977.92358131641,97966.26575387864,97954.60551764334,97942.94310275606,97931.27856367402
2002-06-10 09:35:00,98082.52978855449,98070.91277953354,98059.2910109114,98047.66439339284,98036.03297056604,98024.39690207427,98012.75646170371,98001.11203481506,97989.46404503976,97977.8128922276,97966.1589262556,97954.50244211264,97942.84368561018,97931.182721104
2002-06-10 09:40:00,98082.41673627502,98070.80087370785,98059.18051125779,98047.55551938983,98035.92590275608,98024.29178912248,98012.65342834842,98001.0111861212,97989.36546862446,97977.71666018284,97966.06509726404,97954.41106369402,97942.75479604969,97931.09635220267
2002-06-10 09:45:00,98082.26135671644,98070.6515008793,98059.03676069883,98047.41705039165,98035.79241950199,98024.1630355667,98012.52918174744,98000.89125370944,97989.24968507502,97977.60488456998,97965.95720963387,97954.30696160196,97942.65439161973,97930.99956659367
2002-06-10 09:50:00,98082.14349488996,98070.53505772263,98058.92197687067,98047.30412797026,98035.6815232944,98024.05429982634,98012.42271783197,98000.78715446398,97989.14802726777,97977.5057308889,97965.86061073057,97954.21295817345,97942.563016171,97930.9108458477
2002-06-10 09:55:00,98081.98683385525,98070.38432489199,98058.77680585174,98047.16419373096,98035.54654333359,98023.924029683,98012.29694524151,98000.66569609144,97989.0307260199,97977.39245280875,97965.75124163264,97954.10740033901,97942.46118556327,97930.81266683273
2002-06-10 10:00:00,98081.86778197279,98070.26682407754,98058.66107602075,98047.05041837964,98035.43487104372,98023.81458046804,98012.18981773281,98000.56097181256,97988.92847184371,97977.29272292311,97965.65407947332,97954.01284050802,97942.36925544115,97930.72338869692
2002-06-10 10:05:00,98081.75281299352,98070.15712805802,98058.55629971637,98046.95024508682,98035.33902222398,98023.72281237821,98012.1019167375,98000.47675170597,97988.84777138877,97977.21540288949,97965.58001944267,97953.94193577286,97942.30141438557,97930.65852725047
2002-06-10 10:10:00,98081.70253493026,98070.1065663179,98058.50572450644,98046.89988548544,98035.28906835066,98023.67342225289,98012.05322328428,98000.42886604395,97988.80078494907,97977.16938981682,97965.53503931937,97953.89803637906,97942.258633958,97930.6168974896
2002-06-10 10:15:00,98081.62381771156,98070.03155332633,98058.43410117336,98046.8313755414,98035.22343473804,98023.6104631523,98011.99276629885,98000.37076359167,97988.74491064604,97977.11563535783,97965.48331167822,97953.84825530092,97942.2107298534,97930.57080723502
2002-06-10 10:20:00,98081.5845261926,98069.99151410324,98058.39357171509,98046.7905781608,98035.18255803084,98023.56966747272,98011.95218936504,98000.3305228913,97988.70510502526,97977.0763470354,97965.44460863346,97953.81019373507,97942.17335622692,97930.5341614365
2002-06-10 10:25:00,98081.51445691373,98069.92449671081,98058.32932879834,98046.72886832255,98035.12317637587,98023.51244183771,98011.8969747608,98000.27719676189,97988.65356355852,97977.02650218508,97965.39638559363,97953.7635287446,97942.12819472156,97930.49045462646
2002-06-10 10:30:00,98081.48097723813,98069.88996706359,98058.29400008518,98046.69295915391,98035.08687413724,98023.47590742573,98011.86034742062,98000.24059604653,97988.61709074683,97976.99024224232,97965.36040953109,97953.72789605396,97942.09295541483,97930.45565264687
2002-06-10 10:35:00,98081.41894190133,98069.8303928956,98058.23664381629,98046.63761148744,98035.03335985949,98023.42408169276,98011.81009032011,98000.19180772071,97988.569687642,97976.94415425054,97965.3155777011,97953.68427067892,97942.05049444559,97930.41431898111
2002-06-10 10:40:00,98081.3888534106,98069.79906853764,98058.20432560367,98046.60451240088,98034.99966449876,98023.38995007133,98011.77566179352,98000.1572025814,97988.53500849148,97976.90948796211,97965.2809977301,97953.64983939752,97942.01626509817,97930.38033920372
2002-06-10 10:45:00,98081.33130184287,98069.74353707049,98058.15060309973,98046.5524196142,98034.94905380634,98023.34070183363,98011.72767907243,98000.11040617079,97988.48933314392,97976.86487967498,97965.23741170521,97953.60723841417,97941.974618181,97930.33961955053
2002-06-10 10:50:00,98081.30198808153,98069.71290613068,98058.118887541,98046.51982593955,98034.91576276628,98023.30687141285,98011.69344761569,98000.07589361473,97988.45464230275,97976.83009817213,97965.20261422193,97953.5724889291,97941.93997184635,97930.30512626472
2002-06-10 10:55:00,98081.24710820503,98069.65969397624,98058.06716235973,98046.46943650681,98034.86658674756,98023.25881182853,98011.64642780877,98000.02985236565,97988.40953016233,97976.78587494332,97965.15924716846,97953.52995141105,97941.89824222095,97930.26418636521
2002-06-10 11:00:00,98081.22084162853,98069.63196364859,98058.03819095095,98046.43942288581,98034.83570612104,98023.22721815745,98011.61425631684,97999.99722045104,97988.3765385821,97976.75260970625,97965.12578173529,97953.49634886671,97941.86455709177,97930.23046813892
2002-06-10 11:05:00,98081.26516543532,98069.67643053865,98058.08263673361,98046.4837042638,98034.87970076701,98023.2708226246,98011.6573827521,98000.03979321923,97988.41849160951,97976.79388458778,97965.16632636578,97953.53611640132,97941.9035050828,97930.26855617623
2002-06-10 11:10:00,98081.32115028141,98069.73168995362,98058.13718972096,98046.53755744599,98034.93284862964,98023.32324903557,98011.70906411915,98000.09070287354,97988.4686027463,97976.8431714148,97965.2147642251,97953.58368149704,97941.95017430163,97930.31430590819
2002-06-10 11:15:00,98081.33525105569,98069.74846585315,98058.15632881226,98046.55877116049,98034.95587264017,98023.34784124816,98011.73500338111,98000.11779081421,97988.49666449337,97976.87205409414,97965.24433418592,97953.61382117563,97941.980779567,97930.34527988858
2002-06-10 11:20:00,98081.34874492607,98069.76309266641,98058.1720775469,98046.57561101431,98034.97375532478,98023.36670561174,98011.75478164789,98000.13841492098,97988.51806965233,97976.89417981727,97965.26712405164,97953.63722218457,97942.00474155838,97930.36975275674
